1.5	546148474.1
4.5	875768944.3
7.5	642465920.2
10.5	476098236.6
13.5	251583781.2
16.5	171260018.1
19.5	135984957.1
22.5	103862178.4
25.5	84605589.09
28.5	95479630.7
31.5	79825544.2
34.5	72436068.8
37.5	74954132.83
40.5	67447611.66
43.5	58991042.72
46.5	62257677.28
49.5	61998884.41
52.5	60912759.81
55.5	56720987.4
58.5	52967952.1
61.5	47236204.45
64.5	44097625.09
67.5	41473440.12
70.5	36934642.99
73.5	33153868.55
76.5	28533377.25
79.5	25298823.69
82.5	22575351.92
85.5	20728031.27
88.5	19378596.19
91.5	13849592.73
94.5	15751119.39
97.5	15063732.68
100.5	14835384.79
103.5	14427195.94
106.5	13865469.36
109.5	15003010.91
112.5	14891740.44
115.5	14305009.6
118.5	14473927.13
121.5	14156375.29
124.5	14355965.72
127.5	14138937.16
130.5	14636053.27
133.5	13978933.72
136.5	13428917.65
139.5	12764372.49
142.5	12558359.33
145.5	11941164.72
148.5	11730981.54
151.5	11486048.29
154.5	11008351.32
157.5	10856370.24
160.5	10521231.41
163.5	10072982.88
166.5	9848583.584
169.5	13607090.28
172.5	13265216.24
175.5	12693457.89
178.5	12349924.49
181.5	12526627.86
184.5	11193020.18
187.5	11307664.36
190.5	10926849.89
193.5	10706477.71
196.5	10490637.96
199.5	9958702.468
202.5	8286325.847
205.5	8135333.867
208.5	8079132.808
211.5	7698464.681
214.5	7874781.353
217.5	7732724.494
220.5	7723304.073
223.5	7160244.258
226.5	7028818.17
229.5	6888842.042
232.5	6395936.069
235.5	6779096.961
238.5	6691545.832
241.5	6728152.693
244.5	6824553.77
247.5	7071500.349
250.5	6016414.113
253.5	6064298.969
256.5	6333232.514
259.5	6565596.651
262.5	6079978.794
265.5	6784012.856
268.5	7055295.762
271.5	6963411.728
274.5	7963369.223
277.5	8535173.371
280.5	8982440.78
283.5	8742743.299
286.5	9974584.026
289.5	10231030.78
292.5	9909910.088
295.5	10658801.77
298.5	11061400.24
301.5	10315569.37
304.5	10304495.94
307.5	12518970.18
310.5	14481586.42
313.5	15297218.05
316.5	18936942.25
319.5	21653153.54
322.5	22787383.67
325.5	28435564.14
328.5	32224351.48
331.5	36796783.24
334.5	38525853.49
337.5	46799181.1
340.5	51523033.95
343.5	50480985.87
346.5	60373794.86
349.5	57852979.16
352.5	50354010.05
355.5	50962075.75
358.5	40270279.78
361.5	33472722.86
364.5	25607466.51
367.5	17688345.88
370.5	12186732.3
373.5	6571527.908
376.5	3676171.504
379.5	1868131.899
382.5	1215272.063
385.5	1146748.253
388.5	971061.0934
391.5	1014377.844
394.5	977477.4688
397.5	1150076.667
400.5	837671.9555
403.5	832091.0142
406.5	821958.7554
409.5	779836.2382
412.5	767839.6365
415.5	779090.4498
418.5	754669.733
421.5	777819.7054
424.5	778194.5135
427.5	785496.4514
430.5	826792.3001
433.5	805385.6298
436.5	787290.3759
439.5	764297.077
442.5	790218.2111
445.5	681869.6434
448.5	737737.7299
451.5	676360.9026
454.5	831421.4047
457.5	708708.2312
460.5	651321.0798
463.5	709630.6921
466.5	653004.4038
469.5	678458.6463
472.5	658043.6236
475.5	744559.0983
478.5	690782.2535
481.5	689798.7509
484.5	631501.6118
487.5	665624.6316
490.5	685887.8917
493.5	665940.726
496.5	649301.8179
499.5	647643.5984
502.5	664014.1401
505.5	565064.5217
508.5	582153.6003
511.5	559250.125
514.5	614832.6243
517.5	549204.395
520.5	569036.918
523.5	564047.0295
526.5	555809.6169
529.5	533916.3648
532.5	788231.4077
535.5	539403.0664
538.5	503447.208
541.5	517047.2034
544.5	559806.7286
547.5	528686.9913
550.5	505735.5821
553.5	489150.4003
556.5	414875.5866
559.5	510518.4682
562.5	411363.7357
565.5	392169.4328
568.5	487738.8601
571.5	399169.2757
574.5	489865.7369
577.5	400610.7393
580.5	465670.4877
583.5	400852.0412
586.5	413278.4354
589.5	356783.4623
592.5	452949.4974
