52.5	49960844.27
55.5	47147170.36
58.5	43273790.55
61.5	36811747.2
64.5	34220300.14
67.5	33026435.13
70.5	31139708.61
73.5	30356396.8
76.5	28577766.35
79.5	27256367.97
82.5	25327212.98
85.5	23754111.19
88.5	22307408.11
91.5	18381257.49
94.5	18530119.94
97.5	17818095.03
100.5	16992347
103.5	16126827.44
106.5	16028234.82
109.5	15939119.54
112.5	15578954.09
115.5	14832618.55
118.5	14557513.22
121.5	13964690.8
124.5	13776184.28
127.5	13200844.14
130.5	13035865.2
133.5	12628636.42
136.5	12596851.52
139.5	12261037.93
142.5	12332758.45
145.5	11957997.98
148.5	11719884.98
151.5	11251963.7
154.5	10501303.45
157.5	10067702.36
160.5	9601270.516
163.5	9210514.753
166.5	8967172.108
169.5	9311633.691
172.5	10771001.27
175.5	10496947.26
178.5	10432797.62
181.5	9030941.149
184.5	8779960.76
187.5	8433990.572
190.5	8258749.357
193.5	7929562.181
196.5	7690892.9
199.5	7148797.905
202.5	5803841.657
205.5	5696163.312
208.5	5646233.499
211.5	5240057.424
214.5	5494106.243
217.5	5446342.869
220.5	5477547.394
223.5	5419117.358
226.5	5471717.311
229.5	5479119.704
232.5	5104544.878
235.5	5537936.335
238.5	5433343.081
241.5	5408327.416
244.5	5405487.719
247.5	5424042.113
250.5	4452122.113
253.5	4499470.649
256.5	4557922.261
259.5	4532019.664
262.5	4197138.179
265.5	4506087.521
268.5	4527716.924
271.5	4211083.291
274.5	4483951.624
277.5	4449985.355
280.5	4395837.373
283.5	4024743.509
286.5	4370187.313
289.5	4339076.543
292.5	3956019.339
295.5	4268390.282
298.5	4177408.409
301.5	3587543.161
304.5	3422726.658
307.5	3703510.649
310.5	3773011.1
313.5	3288340.85
316.5	3694439.252
319.5	3631870.43
322.5	3375227.051
325.5	3628950.699
328.5	3676426.644
331.5	3675473.634
334.5	3321407.231
337.5	3639035.873
340.5	3687071.877
343.5	3376997.094
346.5	3684436.298
349.5	3433620.74
352.5	3024427.657
355.5	3368618.423
358.5	3109459.708
361.5	3089057.024
364.5	3173331.937
367.5	3139872.185
370.5	3478283.645
373.5	3214311.197
376.5	3218524.819
379.5	3261367.763
382.5	3365903.518
385.5	3697895.416
388.5	3394372.253
391.5	3444626.036
394.5	3459511.021
397.5	3890246.021
400.5	3156800.575
403.5	3242596.766
406.5	3281449.058
409.5	3286558.726
412.5	3381523.001
415.5	3369698.595
418.5	3413045.724
421.5	3473413.569
424.5	3521469.119
427.5	3550836.153
430.5	3595384.232
433.5	3664357.085
436.5	3741329.797
439.5	3768113.447
442.5	3776220.813
445.5	3597372.528
448.5	3789187.053
451.5	3408274.884
454.5	3414023.282
457.5	3414710.693
460.5	3434560.605
463.5	3406142.576
466.5	3405679.351
469.5	3375115.418
472.5	3404927.051
475.5	3405090.853
478.5	3429626.313
481.5	3434668.288
484.5	3480474.98
487.5	3409900.424
490.5	3368534.69
493.5	3383878.941
496.5	3402034.752
499.5	3402539.642
502.5	3013159.909
505.5	3064641.209
508.5	3123799.811
511.5	3223186.977
514.5	3764189.049
517.5	3379023.553
520.5	3575829.368
523.5	3607500.539
526.5	3706290.18
529.5	3822841.573
532.5	4540929.621
535.5	4106521.717
538.5	4184816.319
541.5	4228144.156
544.5	4271785.178
547.5	4283363.513
550.5	4216476.668
553.5	4202520.599
556.5	3518453.946
559.5	3857515.958
562.5	3049529.249
565.5	2781387.334
568.5	2924528.642
571.5	2209082.343
574.5	2203634.159
577.5	1561553.262
580.5	1402064.893
583.5	846252.1179
586.5	675505.6083
589.5	380658.5047
592.5	271935.0272
